date_time,turnoverRatio,transactionAmount,pe_ttm,pe,pb,ps,pcf
s34d957,0.0678,3881.0,9.6469,10.4023,2.1739,0.5998,21.383
s35d957,0.3071,6087.0,33.3285,17.7766,2.6657,1.5789,22.8086
s36d957,0.6193,4917.0,23.6914,24.7138,4.5969,6.2273,-34.0921
s37d957,0.3185,2643.0,22.9271,22.0095,2.4183,4.3885,285.7138
s38d957,0.1742,2891.0,24.2811,25.9104,6.8151,5.7111,-597.584
s39d957,0.2306,1269.0,20.3572,21.1615,1.6224,0.9243,73.2272
s40d957,1.2856,7927.0,29.7829,24.9849,4.9511,3.6513,101.7246
s41d957,0.5227,8813.0,21.3363,21.2966,3.8872,1.9225,48.3657
s42d957,0.2092,2557.0,9.8012,9.213,1.5227,0.216,8.354
s43d957,0.1725,4818.0,32.1835,25.2366,5.6678,1.0403,53.3988
s44d957,1.687,8456.0,225.1712,-88.7045,1.8892,8.3416,-41.8114
s45d957,0.261,2547.0,14.7075,12.9757,1.1686,0.5199,12.0303
s46d957,0.3925,17043.0,22.0721,19.013,5.4721,6.3832,-392.7493
s47d957,0.2401,6133.0,19.5578,19.1854,2.709,2.2599,-271.4498
s48d957,1.3379,5870.0,21.2798,20.6007,1.7229,1.5749,-50.5416
s49d957,0.4704,6061.0,46.5621,37.314,3.1199,1.1875,208.6284
s50d957,0.2432,1969.0,19.1533,17.431,2.1691,0.9985,-16.1781
s51d957,3.9859,15072.0,26.2915,13.9486,1.6424,0.7599,15.322
s52d957,0.801,8591.0,25.8376,26.1561,5.6619,3.5972,962.9483
s53d957,0.6063,3789.0,8.2049,7.7015,1.6507,0.3066,-39.8462
s0d958,0.5271,3578.0,23.4119,52.8659,1.4206,1.9751,-434.934
s1d958,0.4185,4637.0,30.3016,26.6511,4.8343,3.1033,85.7519
s2d958,0.2851,5661.0,42.1087,40.4573,6.8191,4.8837,-978.677
s3d958,0.8876,3556.0,14.7743,12.95,1.4128,0.5076,-35.0947
s4d958,2.1074,21351.0,36.0032,29.9352,4.0174,2.9805,-105.2013
s5d958,0.4039,3907.0,26.9847,29.705,4.1086,5.6858,-466.1326
s6d958,0.5508,9710.0,4.9735,4.6581,1.2292,0.4121,116.7651
s7d958,0.4715,8919.0,21.3455,20.9906,5.0524,6.8284,-212.5273
s8d958,0.4433,4441.0,21.553,20.5276,5.1554,4.2951,-82.8084
s9d958,0.5546,7137.0,5.2933,5.685,3.2989,1.0295,9.9026
s10d958,2.2348,9766.0,30.994,29.5358,2.0897,2.3126,-107.484
s11d958,0.3178,4538.0,21.9765,20.4075,3.7553,4.433,91.1317
s12d958,1.6286,8126.0,8.0096,7.5821,2.3416,0.9421,15.8783
s13d958,0.141,12098.0,50.3846,49.7662,16.4883,12.2587,62.7287
s14d958,0.3847,2539.0,24.7988,23.0797,1.7052,2.9795,245.5178
s15d958,1.1977,3265.0,24.8611,22.1548,2.6435,2.4815,52.9691
s16d958,0.173,2816.0,120.2395,23.8976,1.4523,1.4267,43.4448
s17d958,0.1354,762.0,-57.5598,-38.9579,1.2098,1.8151,-40.5627
s18d958,1.3352,13292.0,21.6704,20.7992,4.8619,3.8624,22.0393
s19d958,5.2539,18538.0,35.4019,37.6333,3.3151,3.1377,117.7421
s20d958,0.641,6998.0,17.2602,17.2448,3.4826,2.0661,-55.1483
s21d958,0.1843,4474.0,46.2158,42.7407,5.3896,3.4666,65.5447
s22d958,0.4478,3415.0,33.6295,42.8547,3.1118,3.2482,21.9239
s23d958,1.1805,7240.0,21.696,19.7111,2.9481,4.8844,29.5386
s24d958,0.3883,1869.0,-52.4259,53.2305,2.6007,4.8555,266.5455
s25d958,3.4993,14651.0,19.6139,19.6247,3.2179,3.7946,61.6986
s26d958,0.4901,11373.0,99.4117,84.8213,4.7279,3.4541,-9.676
s27d958,0.3531,3203.0,38.355,29.7692,13.1489,3.9164,47.9698
s28d958,0.3901,26188.0,27.0664,26.1233,8.4155,11.7543,88.3565
s29d958,0.3007,3952.0,17.8092,22.0547,3.4416,6.1626,216.508
s30d958,0.0729,578.0,40.1876,36.6717,1.0174,0.3974,-3.1361
s31d958,0.7761,2787.0,-13.6474,-10.6711,1.1613,0.8566,-6.2621
s32d958,0.9111,3333.0,32.6366,30.2938,6.1644,10.268,378.1572
s33d958,0.3598,14265.0,15.5698,15.2757,3.227,3.2952,32.5588
s34d958,0.1349,7693.0,9.8429,10.6137,2.2181,0.612,21.8176
s35d958,0.2397,3891.0,33.8556,18.0578,2.7079,1.6039,23.1693
s36d958,0.5024,2804.0,23.8667,24.8966,4.6309,6.2734,-34.3443
s37d958,0.3229,3205.0,23.1635,22.2365,2.4433,4.4337,288.6603
s38d958,0.215,4218.0,24.2298,25.8557,6.8007,5.699,-596.3215
s39d958,0.5141,1694.0,20.6601,21.4765,1.6466,0.938,74.3169
s40d958,1.0167,7480.0,30.7005,25.7546,5.1037,3.7638,104.8588
s41d958,0.5052,8571.0,21.2171,21.1776,3.8655,1.9118,48.0955
s42d958,0.2625,4125.0,9.9255,9.3298,1.542,0.2188,8.4599
s43d958,0.1261,4559.0,32.6457,25.5991,5.7492,1.0553,54.1658
s44d958,1.3776,7413.0,227.7397,-89.7164,1.9108,8.4368,-42.2883
s45d958,0.3384,2462.0,14.6147,12.8938,1.1613,0.5166,11.9544
s46d958,0.6079,22647.0,22.6672,19.5256,5.6196,6.5553,-403.3381
s47d958,0.1455,4355.0,20.0314,19.65,2.7746,2.3146,-278.0235
s48d958,0.7082,3371.0,21.3885,20.706,1.7317,1.583,-50.7999
s49d958,0.3611,4686.0,47.24,37.8573,3.1653,1.2047,211.6659
s50d958,0.1838,1551.0,19.3805,17.6377,2.1948,1.0103,-16.37
s51d958,4.2428,16302.0,25.9587,13.772,1.6216,0.7503,15.1281
s52d958,0.5155,5938.0,25.9366,26.2564,5.6836,3.6109,966.6377
s53d958,0.5344,3388.0,8.2856,7.7772,1.667,0.3096,-40.238
s0d959,1.2119,6649.0,23.8566,53.87,1.4475,2.0126,-443.1953
s1d959,0.4952,6834.0,31.1139,27.3655,4.9639,3.1865,88.0505
s2d959,0.5254,8102.0,43.3127,41.6141,7.0141,5.0233,-1006.6606
s3d959,1.2522,3914.0,15.1141,13.2479,1.4453,0.5192,-35.9019
s4d959,4.1651,32919.0,38.6065,32.0996,4.3079,3.196,-112.8079
s5d959,0.754,5282.0,27.8384,30.6448,4.2386,5.8657,-480.8803
s6d959,0.7463,13532.0,5.0405,4.7209,1.2458,0.4176,118.3388
s7d959,0.7984,10632.0,21.7244,21.3632,5.1421,6.9497,-216.3
s8d959,0.6597,6493.0,22.007,20.9601,5.264,4.3855,-84.5528
s9d959,1.0172,10343.0,5.4047,5.8048,3.3684,1.0512,10.1112
s10d959,2.2414,11147.0,32.3271,30.8061,2.1796,2.4121,-112.107
s11d959,0.2577,2374.0,22.7108,21.0894,3.8808,4.5811,94.1769
s12d959,2.3609,10366.0,8.172,7.7358,2.389,0.9612,16.2001
s13d959,0.1807,15274.0,53.5888,52.9311,17.5369,13.0383,66.7179
s14d959,0.8579,4239.0,25.6493,23.8713,1.7637,3.0817,253.9381
s15d959,2.0235,5388.0,26.3647,23.4948,2.8034,2.6316,56.1729
s16d959,0.3441,5060.0,122.564,24.3596,1.4804,1.4543,44.2847
s17d959,0.1733,871.0,-58.2533,-39.4272,1.2244,1.8369,-41.0514
s18d959,1.5965,14404.0,22.823,21.9054,5.1205,4.0678,23.2114
s19d959,11.1481,46548.0,36.7975,39.1168,3.4458,3.2614,122.3837
s20d959,1.4022,12735.0,17.9589,17.9429,3.6236,2.1497,-57.3808
s21d959,0.4217,7592.0,47.3597,43.7985,5.523,3.5524,67.167
s22d959,0.9928,5130.0,34.6757,44.1878,3.2086,3.3492,22.6059
s23d959,2.2358,10391.0,22.5075,20.4483,3.0584,5.0671,30.6434
s24d959,0.8746,3053.0,-54.5173,55.3541,2.7045,5.0492,277.179
s25d959,4.549,18389.0,20.3065,20.3177,3.3316,3.9286,63.8772
s26d959,0.9513,19074.0,102.3746,87.3493,4.8689,3.5571,-9.9644
s27d959,0.406,3865.0,39.27,30.4793,13.4626,4.0098,49.1141
s28d959,0.664,38736.0,28.8005,27.7971,8.9547,12.5074,94.0176
s29d959,0.6344,7261.0,18.0682,22.3755,3.4916,6.2523,219.6568
s30d959,0.193,998.0,41.0536,37.4619,1.0393,0.4059,-3.2037
s31d959,0.803,3287.0,-14.0233,-10.965,1.1933,0.8802,-6.4346
s32d959,1.7976,5354.0,33.9805,31.5412,6.4182,10.6908,393.7284
s33d959,0.7159,25813.0,15.9766,15.6747,3.3113,3.3812,33.4093
s34d959,0.1406,7632.0,10.0194,10.804,2.2578,0.623,22.2088
s35d959,0.8015,9636.0,34.811,18.5674,2.7843,1.6491,23.8231
s36d959,1.4298,6958.0,24.9606,26.0377,4.8431,6.5609,-35.9184
s37d959,0.8491,6737.0,23.8138,22.8607,2.5119,4.5582,296.7635
s38d959,0.4346,6107.0,25.1873,26.8775,7.0694,5.9242,-619.8881
s39d959,0.4368,2170.0,20.963,21.7914,1.6707,0.9518,75.4066
s40d959,2.9207,15395.0,31.1987,26.1725,5.1865,3.8249,106.5601
s41d959,0.8543,11298.0,21.8846,21.8439,3.9871,1.9719,49.6086
s42d959,0.5101,5642.0,10.2718,9.6553,1.5958,0.2264,8.755
s43d959,0.3279,6300.0,33.5124,26.2787,5.9018,1.0833,55.6038
s44d959,2.0333,9465.0,232.0205,-91.4028,1.9467,8.5954,-43.0832
s45d959,0.4585,3649.0,15.1714,13.385,1.2055,0.5363,12.4098
s46d959,0.6489,26590.0,23.389,20.1473,5.7986,6.764,-416.1814
s47d959,0.2538,6740.0,20.3744,19.9864,2.8221,2.3542,-282.7838
s48d959,0.9151,3700.0,21.9323,21.2324,1.7758,1.6232,-52.0914
s49d959,0.8284,8401.0,48.7029,39.0296,3.2633,1.242,218.2205
s50d959,0.7676,4204.0,20.6756,18.8163,2.3415,1.0778,-17.4639
s51d959,4.2772,18237.0,26.4247,14.0192,1.6507,0.7638,15.3996
s52d959,0.9528,11111.0,26.9265,27.2585,5.9005,3.7488,1003.5323
s53d959,1.0893,6476.0,8.5968,8.0693,1.7296,0.3212,-41.749
s0d960,0.5725,4101.0,23.7519,53.6338,1.4412,2.0038,-441.2515
s1d960,0.4685,7098.0,32.0309,28.1721,5.1102,3.2804,90.6456
s2d960,0.4383,8343.0,42.5709,40.9015,6.8939,4.9373,-989.4207
s3d960,1.3375,4134.0,15.2229,13.3432,1.4557,0.523,-36.1602
s4d960,2.505,24155.0,38.1644,31.7321,4.2585,3.1594,-111.5162
s5d960,0.5258,4131.0,28.1129,30.9469,4.2804,5.9235,-485.6206
s6d960,0.7957,13772.0,5.0539,4.7334,1.2491,0.4187,118.6535
s7d960,0.7222,9478.0,21.9265,21.5619,5.1899,7.0143,-218.3121
s8d960,0.4852,6506.0,21.9803,20.9346,5.2576,4.3802,-84.4502
s9d960,1.3367,14804.0,5.5322,5.9416,3.4478,1.076,10.3496
s10d960,1.7521,11158.0,32.3574,30.835,2.1816,2.4144,-112.2121
s11d960,0.2685,3194.0,22.738,21.1147,3.8854,4.5866,94.2897
s12d960,1.8653,7827.0,8.199,7.7614,2.3969,0.9644,16.2538
s13d960,0.1179,15233.0,53.7955,53.1352,17.6045,13.0886,66.9752
s14d960,0.6714,3597.0,25.3359,23.5796,1.7421,3.0441,250.8359
s15d960,3.3167,8146.0,27.9353,24.8943,2.9704,2.7883,59.519
s16d960,0.2307,3369.0,122.3527,24.3176,1.4779,1.4518,44.2084
s17d960,0.0819,696.0,-58.6,-39.6619,1.2317,1.8479,-41.2958
s18d960,0.7713,8621.0,22.6861,21.7739,5.0897,4.0434,23.0722
s19d960,7.0549,31773.0,37.2162,39.5619,3.485,3.2986,123.7762
s20d960,0.9367,7267.0,18.1306,18.1144,3.6582,2.1703,-57.9292
s21d960,0.2423,4694.0,47.4232,43.8573,5.5304,3.5572,67.2571
s22d960,1.2551,5409.0,35.7728,45.586,3.3101,3.4552,23.3212
s23d960,1.3923,7481.0,22.5716,20.5065,3.0671,5.0815,30.7306
s24d960,0.4368,1631.0,-53.9131,54.7406,2.6745,4.9932,274.1071
s25d960,2.6183,10814.0,20.265,20.2761,3.3248,3.9206,63.7465
s26d960,0.5414,10410.0,101.7616,86.8263,4.8397,3.5358,-9.9047
s27d960,0.3846,3652.0,39.875,30.949,13.67,4.0716,49.8708
s28d960,0.2505,17825.0,28.8499,27.8447,8.9701,12.5288,94.1787
s29d960,0.3081,4762.0,18.0486,22.3512,3.4878,6.2455,219.4183
s30d960,0.6193,3009.0,42.4312,38.719,1.0742,0.4196,-3.3112
s31d960,0.6665,2568.0,-14.1389,-11.0554,1.2031,0.8875,-6.4876
s32d960,1.1696,4523.0,34.1725,31.7194,6.4545,10.7512,395.9529
s33d960,0.3382,12789.0,15.9266,15.6257,3.3009,3.3707,33.3049
s34d960,0.0963,5981.0,9.9802,10.7617,2.249,0.6206,22.1218
s35d960,0.4383,7248.0,35.0526,18.6962,2.8036,1.6606,23.9884
s36d960,0.6418,3649.0,24.9606,26.0377,4.8431,6.5609,-35.9184
s37d960,0.3122,2872.0,23.6955,22.7473,2.4994,4.5356,295.2902
s38d960,0.3981,7123.0,25.2386,26.9322,7.0838,5.9363,-621.1506
s39d960,0.2732,1210.0,21.0842,21.9173,1.6804,0.9573,75.8425
s40d960,1.584,9521.0,31.1987,26.1725,5.1865,3.8249,106.5601
s41d960,0.3669,5270.0,21.9561,21.9153,4.0001,1.9784,49.7707
s42d960,0.5291,5216.0,10.3872,9.7637,1.6138,0.2289,8.8534
s43d960,0.1941,4668.0,34.0324,26.6865,5.9934,1.1001,56.4666
s44d960,1.1734,6121.0,230.7363,-90.8969,1.9359,8.5478,-42.8447
s45d960,0.3785,3052.0,15.1405,13.3577,1.203,0.5352,12.3845
s46d960,0.279,13507.0,23.4863,20.2311,5.8227,6.7921,-417.9127
s47d960,0.2085,6164.0,20.5214,20.1306,2.8425,2.3712,-284.8239
s48d960,0.8412,3007.0,22.1498,21.443,1.7934,1.6393,-52.608
s49d960,0.3807,4488.0,48.4174,38.8009,3.2442,1.2348,216.9416
s50d960,0.2934,1940.0,20.6529,18.7957,2.3389,1.0766,-17.4447
s51d960,4.9858,22487.0,27.4231,14.5489,1.7131,0.7927,15.9814
s52d960,1.2029,14568.0,27.8725,28.2161,6.1078,3.8805,1038.7871
s53d960,0.8169,5523.0,8.6428,8.1125,1.7388,0.323,-41.9729
s0d961,0.5642,3487.0,23.4119,52.8659,1.4206,1.9751,-434.934
s1d961,0.323,4654.0,31.5724,27.7688,5.037,3.2334,89.3481
s2d961,0.5909,9891.0,42.9902,41.3043,6.9618,4.9859,-999.165
s3d961,1.7938,4231.0,15.5219,13.6053,1.4843,0.5332,-36.8705
s4d961,2.5775,22677.0,37.6241,31.2828,4.1983,3.1147,-109.9375
s5d961,0.5547,3913.0,27.9604,30.7791,4.2572,5.8914,-482.9871
s6d961,0.666,11693.0,5.0405,4.7209,1.2458,0.4176,118.3388
s7d961,1.2462,18976.0,22.8695,22.4893,5.4131,7.316,-227.7018
s8d961,0.4209,4294.0,21.8467,20.8075,5.2256,4.3536,-83.9371
s9d961,0.8131,9724.0,5.5109,5.9188,3.4346,1.0719,10.3099
s10d961,2.0112,10075.0,32.5695,31.0371,2.1959,2.4302,-112.9475
s11d961,0.4579,4193.0,22.9284,21.2914,3.9179,4.625,95.0792
s12d961,1.5866,8439.0,8.0502,7.6206,2.3534,0.9469,15.9587
s13d961,0.1193,11030.0,53.9148,53.253,17.6435,13.1176,67.1237
s14d961,0.4679,2889.0,25.2912,23.538,1.739,3.0387,250.3927
s15d961,3.7735,9098.0,28.1358,25.073,2.9917,2.8083,59.9462
s16d961,0.1382,3160.0,121.9301,24.2336,1.4728,1.4468,44.0557
s17d961,0.096,460.0,-57.7332,-39.0752,1.2135,1.8205,-40.6849
s18d961,1.0168,12222.0,22.785,21.8689,5.1119,4.0611,23.1728
s19d961,7.6644,35097.0,37.5884,39.9575,3.5198,3.3315,125.014
s20d961,0.9422,12946.0,17.8854,17.8694,3.6088,2.1409,-57.1458
s21d961,0.2806,5737.0,47.3597,43.7985,5.523,3.5524,67.167
s22d961,1.0583,5719.0,35.5687,45.3258,3.2912,3.4355,23.1881
s23d961,1.1728,5809.0,22.2085,20.1767,3.0177,4.9998,30.2364
s24d961,0.382,1589.0,-53.6343,54.4575,2.6607,4.9674,272.6893
s25d961,3.3524,12895.0,20.1126,20.1237,3.2998,3.8911,63.2672
s26d961,0.7748,15215.0,101.0464,86.2161,4.8057,3.5109,-9.8351
s27d961,0.26,2918.0,39.8603,30.9375,13.6649,4.0701,49.8524
s28d961,0.3311,22045.0,29.2269,28.2086,9.0873,12.6925,95.4094
s29d961,0.3219,5247.0,17.974,22.2588,3.4734,6.2197,218.5118
s30d961,0.915,3308.0,43.7301,39.9043,1.1071,0.4324,-3.4125
s31d961,0.6754,2567.0,-14.0811,-11.0102,1.1982,0.8839,-6.4611
s32d961,0.985,3395.0,33.9805,31.5412,6.4182,10.6908,393.7284
s33d961,0.2829,12451.0,15.9123,15.6117,3.298,3.3676,33.275
s34d961,0.0715,5084.0,9.9018,10.6772,2.2313,0.6157,21.948
s35d961,0.4258,5989.0,34.8988,18.6142,2.7913,1.6533,23.8832
s36d961,0.7208,3408.0,24.7672,25.836,4.8056,6.5101,-35.6401
s37d961,0.3621,2835.0,23.5013,22.5608,2.4789,4.4984,292.8698
s38d961,0.3378,5210.0,25.4267,27.1329,7.1366,5.9805,-625.7798
s39d961,0.1917,969.0,20.963,21.7914,1.6707,0.9518,75.4066
s40d961,1.8814,10562.0,31.5133,26.4364,5.2388,3.8634,107.6347
s41d961,0.4139,6133.0,22.0038,21.9628,4.0088,1.9827,49.8788
s42d961,0.3895,6006.0,10.3161,9.697,1.6027,0.2274,8.7929
s43d961,0.3657,8290.0,34.7258,27.2302,6.1155,1.1225,57.6171
s44d961,2.5728,11245.0,239.5119,-94.354,2.0095,8.8729,-44.4743
s45d961,0.2179,2317.0,14.924,13.1667,1.1858,0.5276,12.2074
s46d961,0.3708,16288.0,23.5338,20.272,5.8345,6.8059,-418.7582
s47d961,0.1685,4649.0,20.5377,20.1466,2.8447,2.3731,-285.0506
s48d961,1.1154,4860.0,22.1861,21.4781,1.7963,1.642,-52.6941
s49d961,0.8055,8988.0,48.5958,38.9438,3.2561,1.2393,217.7409
s50d961,0.3946,1948.0,20.6301,18.775,2.3363,1.0755,-17.4255
s51d961,4.8285,24165.0,25.3597,13.4542,1.5842,0.733,14.7789
s52d961,1.1637,20613.0,27.6635,28.0046,6.062,3.8514,1030.9982
s53d961,1.0567,4648.0,8.6428,8.1125,1.7388,0.323,-41.9729
s0d962,0.5774,4426.0,22.8364,51.5664,1.3856,1.9265,-424.2429
s1d962,0.2234,5676.0,31.1139,27.3655,4.9639,3.1865,88.0505
s2d962,0.3741,7185.0,41.8292,40.1888,6.7738,4.8513,-972.1808
s3d962,2.7592,7081.0,15.6714,13.7363,1.4986,0.5384,-37.2256
s4d962,6.9831,57705.0,33.8421,28.1382,3.7762,2.8016,-98.8863
s5d962,0.587,3953.0,27.503,30.2756,4.1875,5.795,-475.0866
s6d962,0.6237,11515.0,4.8394,4.5325,1.1961,0.401,113.6178
s7d962,1.4244,19620.0,21.6486,21.2887,5.1241,6.9254,-215.5454
s8d962,0.4017,5154.0,21.6064,20.5785,5.1682,4.3057,-83.0136
s9d962,0.7145,9061.0,5.3676,5.7649,3.3453,1.044,10.0417
s10d962,1.499,8193.0,31.903,30.4019,2.151,2.3805,-110.6361
s11d962,0.222,2364.0,22.67,21.0515,3.8738,4.5729,94.0078
s12d962,1.4333,8229.0,7.9826,7.5565,2.3337,0.9389,15.8246
s13d962,0.0924,8952.0,52.579,51.9337,17.2064,12.7926,65.4607
s14d962,0.2936,2119.0,25.1121,23.3713,1.7267,3.0172,248.6201
s15d962,2.7841,7110.0,27.7682,24.7454,2.9526,2.7717,59.163
s16d962,0.1562,3523.0,119.6056,23.7716,1.4447,1.4192,43.2158
s17d962,0.061,526.0,-56.6929,-38.3712,1.1916,1.7877,-39.9518
s18d962,0.7048,9225.0,22.2106,21.3176,4.9831,3.9587,22.5886
s19d962,4.8838,23595.0,36.658,38.9685,3.4327,3.2491,121.9195
s20d962,0.6401,7642.0,17.5789,17.5632,3.5469,2.1042,-56.1666
s21d962,0.3571,8976.0,45.8027,42.3587,5.3415,3.4356,64.9589
s22d962,0.9903,4780.0,35.1094,44.7406,3.2487,3.3911,22.8887
s23d962,1.277,8019.0,21.5466,19.5753,2.9278,4.8508,29.3351
s24d962,0.2438,1333.0,-53.0766,53.8912,2.633,4.9158,269.8537
s25d962,2.4988,10492.0,19.517,19.5277,3.202,3.7758,61.3936
s26d962,0.4649,11207.0,99.9225,85.2571,4.7522,3.4719,-9.7257
s27d962,0.2293,3082.0,39.875,30.949,13.67,4.0716,49.8708
s28d962,0.3006,18986.0,28.3502,27.3624,8.8147,12.3118,92.5476
s29d962,0.387,5675.0,17.5423,21.7242,3.39,6.0703,213.2637
s30d962,0.4762,2919.0,43.6908,39.8683,1.1061,0.432,-3.4095
s31d962,0.5857,2313.0,-14.1678,-11.078,1.2056,0.8893,-6.5009
s32d962,0.9047,3179.0,33.2126,30.8284,6.2732,10.4492,384.8306
s33d962,0.3177,14565.0,15.6697,15.3737,3.2477,3.3163,32.7677
s34d962,0.0607,3717.0,9.8233,10.5926,2.2136,0.6108,21.7742
s35d962,0.3574,6723.0,34.1411,18.2101,2.7307,1.6174,23.3647
s36d962,0.6184,3738.0,24.3139,25.3631,4.7176,6.391,-34.9879
s37d962,0.2944,2871.0,23.1551,22.2284,2.4424,4.4321,288.5551
s38d962,0.1533,2848.0,25.0676,26.7498,7.0358,5.8961,-616.9423
s39d962,0.1602,723.0,20.7813,21.6024,1.6562,0.9435,74.7528
s40d962,3.2895,17984.0,29.3897,24.6549,4.8858,3.6031,100.3814
s41d962,0.5853,7087.0,21.3363,21.2966,3.8872,1.9225,48.3657
s42d962,0.4639,5996.0,10.3783,9.7554,1.6124,0.2288,8.8458
s43d962,0.2414,6211.0,34.0902,26.7318,6.0036,1.102,56.5625
s44d962,1.7992,9020.0,233.3048,-91.9087,1.9575,8.6429,-43.3217
s45d962,0.3105,2960.0,14.5064,12.7983,1.1527,0.5128,11.8658
s46d962,0.3266,16842.0,22.6084,19.4749,5.605,6.5383,-402.2913
s47d962,0.3083,7973.0,19.517,19.1453,2.7033,2.2551,-270.8831
s48d962,0.6597,3106.0,21.5698,20.8815,1.7464,1.5964,-51.2304
s49d962,0.3837,5263.0,47.5611,38.1146,3.1868,1.2129,213.1047
s50d962,0.2648,1777.0,20.4938,18.6509,2.3209,1.0684,-17.3103
s51d962,1.9003,9763.0,25.0934,13.3129,1.5675,0.7253,14.6238
s52d962,0.9766,18257.0,26.8165,27.1472,5.8764,3.7335,999.4329
s53d962,0.6734,4871.0,8.5161,7.9935,1.7133,0.3182,-41.3573
s0d963,0.5037,3437.0,23.1503,52.2752,1.4047,1.953,-430.0744
s1d963,0.1906,5178.0,30.9567,27.2272,4.9388,3.1704,87.6056
s2d963,0.2774,5374.0,42.4204,40.7569,6.8696,4.9198,-985.9227
s3d963,1.5701,4760.0,15.3316,13.4385,1.4661,0.5267,-36.4185
s4d963,3.2951,32471.0,34.6279,28.7917,3.8639,2.8666,-101.1827
s5d963,0.3628,3214.0,27.5335,30.3092,4.1922,5.8014,-475.6133
s6d963,0.5544,11088.0,4.893,4.5828,1.2094,0.4054,114.8767
s7d963,1.9162,27630.0,19.7961,19.467,4.6856,6.3328,-197.1012
s8d963,0.3857,5249.0,21.4728,20.4513,5.1362,4.2791,-82.5005
s9d963,0.4963,5847.0,5.4525,5.8561,3.3982,1.0605,10.2006
s10d963,0.8287,5016.0,31.7515,30.2576,2.1408,2.3692,-110.1107
s11d963,0.2189,2782.0,22.5748,20.9631,3.8575,4.5537,93.613
s12d963,1.159,6285.0,8.0773,7.6462,2.3613,0.9501,16.0124
s13d963,0.072,7465.0,52.6188,51.973,17.2194,12.8023,65.5102
s14d963,0.4954,2798.0,25.4702,23.7046,1.7513,3.0602,252.1654
s15d963,3.8018,8363.0,27.0498,24.1052,2.8762,2.6999,57.6324
s16d963,0.1977,3390.0,121.7188,24.1916,1.4702,1.4443,43.9793
s17d963,0.1031,616.0,-56.5196,-38.2538,1.188,1.7823,-39.8296
s18d963,0.6065,9987.0,22.2372,21.3431,4.989,3.9634,22.6157
s19d963,3.4987,16265.0,36.5184,38.8201,3.4196,3.2367,121.4554
s20d963,1.0859,11201.0,18.0693,18.0531,3.6459,2.1629,-57.7333
s21d963,0.2826,7998.0,46.1046,42.6378,5.3767,3.4582,65.387
s22d963,0.9334,4533.0,35.6197,45.3909,3.296,3.4404,23.2214
s23d963,0.6816,4262.0,21.696,19.7111,2.9481,4.8844,29.5386
s24d963,0.1719,982.0,-52.8442,53.6552,2.6215,4.8942,268.6722
s25d963,1.4624,7131.0,19.4477,19.4584,3.1907,3.7624,61.1758
s26d963,0.2726,6778.0,99.7182,85.0828,4.7425,3.4648,-9.7058
s27d963,0.2247,3765.0,39.9045,30.9719,13.6801,4.0746,49.9077
s28d963,0.2137,15925.0,28.1203,27.1405,8.7432,12.2119,91.797
s29d963,0.2662,5509.0,17.6875,21.9041,3.418,6.1205,215.029
s30d963,0.6533,3103.0,44.911,40.9818,1.137,0.4441,-3.5047
s31d963,2.7806,6597.0,-14.9485,-11.6885,1.272,0.9383,-6.8591
s32d963,1.6313,5766.0,33.9805,31.5412,6.4182,10.6908,393.7284
s33d963,0.1879,9575.0,15.6697,15.3737,3.2477,3.3163,32.7677
s34d963,0.0386,2625.0,9.8429,10.6137,2.2181,0.612,21.8176
s35d963,0.5974,7712.0,35.0086,18.6728,2.8001,1.6585,23.9584
s36d963,0.5772,4043.0,24.2776,25.3253,4.7106,6.3814,-34.9357
s37d963,0.1471,1628.0,23.1551,22.2284,2.4424,4.4321,288.5551
s38d963,0.301,4449.0,25.4438,27.1512,7.1414,5.9846,-626.2006
s39d963,0.1283,381.0,20.9024,21.7284,1.6659,0.949,75.1887
s40d963,4.9265,27900.0,26.4533,22.1917,4.3976,3.2431,90.3523
s41d963,0.6755,8711.0,22.1469,22.1056,4.0349,1.9955,50.203
s42d963,0.4071,6420.0,10.3517,9.7304,1.6082,0.2282,8.8231
s43d963,0.2754,7368.0,33.7146,26.4373,5.9374,1.0898,55.9394
s44d963,0.9061,4971.0,234.1609,-92.246,1.9646,8.6746,-43.4806
s45d963,0.1672,2134.0,14.5219,12.8119,1.1539,0.5133,11.8785
s46d963,0.3065,15408.0,23.1423,19.9349,5.7374,6.6927,-411.7929
s47d963,0.3049,7999.0,19.2312,18.8649,2.6638,2.2221,-266.9162
s48d963,0.3491,1638.0,21.461,20.7762,1.7376,1.5883,-50.9721
s49d963,0.1797,2525.0,47.7038,38.229,3.1964,1.2166,213.7442
s50d963,0.2227,1632.0,20.7437,18.8784,2.3492,1.0814,-17.5214
s51d963,1.4785,6559.0,24.8938,13.207,1.5551,0.7195,14.5074
s52d963,0.773,18216.0,26.8715,27.2028,5.8885,3.7411,1001.4826
s53d963,0.3737,3180.0,8.5161,7.9935,1.7133,0.3182,-41.3573
s0d964,1.1834,8266.0,23.7519,53.6338,1.4412,2.0038,-441.2515
s1d964,0.2976,5602.0,30.4457,26.7779,4.8573,3.118,86.1597
s2d964,0.691,11126.0,40.9046,39.3005,6.6241,4.744,-950.6934
s3d964,0.9028,2639.0,15.1821,13.3074,1.4518,0.5216,-36.0633
s4d964,3.0135,32340.0,35.1191,29.2,3.9187,2.9073,-102.6179
